"sample","latitude","longitude","Macroalgae","Unconsolidated","Seagrasses","Sponges","Consolidated","Other","Macrophytes","Stony.corals","method","marine.park","Urchin.density"
"output_1187.jpeg",-29.524046,114.970517,12,0,28,0,16,0,40,0,"Towed","Dongara",0
"output_1188.jpeg",-29.524079,114.970477,12,0,32,0,4,0,44,0,"Towed","Dongara",0
"output_1189.jpeg",-29.524112,114.970438,48,0,24,0,12,0,72,0,"Towed","Dongara",0
"output_1190.jpeg",-29.524137,114.97039,8,0,28,4,8,40,36,0,"Towed","Dongara",0
"output_1191.jpeg",-29.524159,114.97033,0,0,68,0,0,28,68,0,"Towed","Dongara",0
"output_1192.jpeg",-29.524164,114.970273,4,0,96,0,0,0,100,0,"Towed","Dongara",0
"output_1193.jpeg",-29.524166,114.970222,12,0,72,0,0,0,84,0,"Towed","Dongara",0
"output_1194.jpeg",-29.524169,114.970165,24,0,48,0,0,28,72,0,"Towed","Dongara",0
"output_1195.jpeg",-29.524176,114.970102,36,0,52,0,0,0,88,0,"Towed","Dongara",0
"output_1196.jpeg",-29.524174,114.970045,0,0,36,0,0,8,36,0,"Towed","Dongara",0
"output_1197.jpeg",-29.524161,114.969993,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1198.jpeg",-29.524141,114.96993,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1199.jpeg",-29.524127,114.969855,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1200.jpeg",-29.524127,114.969793,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1201.jpeg",-29.524136,114.969745,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1202.jpeg",-29.524147,114.969707,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1203.jpeg",-29.524172,114.969655,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1204.jpeg",-29.524201,114.969622,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1205.jpeg",-29.524234,114.969597,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1206.jpeg",-29.524261,114.969595,56,0,0,0,0,8,56,0,"Towed","Dongara",0
"output_1207.jpeg",-29.524286,114.969593,64,0,0,0,0,0,64,0,"Towed","Dongara",0
"output_1208.jpeg",-29.524314,114.969598,4,0,0,0,0,0,4,0,"Towed","Dongara",0
"output_1209.jpeg",-29.524334,114.969603,44,0,40,0,0,0,84,0,"Towed","Dongara",0
"output_1210.jpeg",-29.524346,114.969602,44,0,48,0,0,0,92,0,"Towed","Dongara",0
"output_1389.jpeg",-29.519166,114.962032,8,0,88,0,4,0,96,0,"Towed","Dongara",0
"output_1390.jpeg",-29.519221,114.962098,8,0,92,0,0,0,100,0,"Towed","Dongara",0
"output_1391.jpeg",-29.519282,114.962137,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1392.jpeg",-29.519347,114.962153,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1393.jpeg",-29.519419,114.962158,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1394.jpeg",-29.519481,114.96215,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1395.jpeg",-29.519549,114.962123,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1396.jpeg",-29.519602,114.962067,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1397.jpeg",-29.519647,114.962002,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1398.jpeg",-29.519671,114.961932,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1399.jpeg",-29.519682,114.961858,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1400.jpeg",-29.519689,114.961778,28,0,48,0,0,0,76,0,"Towed","Dongara",0
"output_1401.jpeg",-29.519702,114.961698,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1402.jpeg",-29.519722,114.961632,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1403.jpeg",-29.519744,114.961573,0,0,96,0,0,0,96,0,"Towed","Dongara",0
"output_1404.jpeg",-29.519782,114.961537,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1405.jpeg",-29.519836,114.9615,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1406.jpeg",-29.519886,114.961463,36,0,64,0,0,0,100,0,"Towed","Dongara",0
"output_1407.jpeg",-29.519931,114.961428,32,0,68,0,0,0,100,0,"Towed","Dongara",0
"output_1408.jpeg",-29.519986,114.961403,4,0,96,0,0,0,100,0,"Towed","Dongara",0
"output_1409.jpeg",-29.520052,114.961385,52,0,48,0,0,0,100,0,"Towed","Dongara",0
"output_1410.jpeg",-29.520117,114.961388,40,0,60,0,0,0,100,0,"Towed","Dongara",0
"output_1411.jpeg",-29.520179,114.961385,24,0,76,0,0,0,100,0,"Towed","Dongara",0
"output_1412.jpeg",-29.520239,114.961385,16,0,84,0,0,0,100,0,"Towed","Dongara",0
"output_1413.jpeg",-29.520304,114.961378,4,0,96,0,0,0,100,0,"Towed","Dongara",0
"output_1414.jpeg",-29.520357,114.961365,60,0,40,0,0,0,100,0,"Towed","Dongara",0
"output_1415.jpeg",-29.520409,114.961355,12,0,88,0,0,0,100,0,"Towed","Dongara",0
"output_1416.jpeg",-29.520456,114.961325,8,0,92,0,0,0,100,0,"Towed","Dongara",0
"output_1417.jpeg",-29.520506,114.961298,20,0,80,0,0,0,100,0,"Towed","Dongara",0
"output_1418.jpeg",-29.520561,114.961273,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1419.jpeg",-29.520626,114.961253,24,0,72,0,0,0,96,0,"Towed","Dongara",0
"output_1420.jpeg",-29.520687,114.961247,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1421.jpeg",-29.520747,114.961235,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1422.jpeg",-29.520812,114.961242,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1423.jpeg",-29.520876,114.961233,24,0,76,0,0,0,100,0,"Towed","Dongara",0
"output_1424.jpeg",-29.520939,114.961238,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1425.jpeg",-29.521002,114.96124,40,0,60,0,0,0,100,0,"Towed","Dongara",0
"output_1426.jpeg",-29.521054,114.961223,4,0,96,0,0,0,100,0,"Towed","Dongara",0
"output_1427.jpeg",-29.521112,114.961207,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1428.jpeg",-29.521159,114.96118,36,0,64,0,0,0,100,0,"Towed","Dongara",0
"output_1429.jpeg",-29.521214,114.961153,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1430.jpeg",-29.521267,114.961123,56,0,40,0,0,0,96,0,"Towed","Dongara",0
"output_1431.jpeg",-29.521312,114.961098,16,0,84,0,0,0,100,0,"Towed","Dongara",0
"output_1432.jpeg",-29.521371,114.961075,96,0,4,0,0,0,100,0,"Towed","Dongara",0
"output_1433.jpeg",-29.521424,114.961072,88,0,12,0,0,0,100,0,"Towed","Dongara",0
"output_1434.jpeg",-29.521486,114.961067,72,0,20,0,0,0,92,0,"Towed","Dongara",0
"output_1435.jpeg",-29.521551,114.96107,96,0,4,0,0,0,100,0,"Towed","Dongara",0
"output_1436.jpeg",-29.521614,114.961072,92,0,8,0,0,0,100,0,"Towed","Dongara",0
"output_1437.jpeg",-29.521676,114.961065,92,0,8,0,0,0,100,0,"Towed","Dongara",0
"output_1438.jpeg",-29.521729,114.961062,56,0,44,0,0,0,100,0,"Towed","Dongara",0
"output_1439.jpeg",-29.521779,114.96106,36,0,64,0,0,0,100,0,"Towed","Dongara",0
"output_1440.jpeg",-29.521829,114.961053,72,0,28,0,0,0,100,0,"Towed","Dongara",0
"output_1441.jpeg",-29.521886,114.961035,44,0,56,0,0,0,100,0,"Towed","Dongara",0
"output_1442.jpeg",-29.521932,114.961002,28,0,72,0,0,0,100,0,"Towed","Dongara",0
"output_1443.jpeg",-29.521967,114.960982,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1444.jpeg",-29.522011,114.960947,48,0,44,0,8,0,92,0,"Towed","Dongara",0
"output_1445.jpeg",-29.522044,114.960915,96,0,0,0,4,0,96,0,"Towed","Dongara",0
"output_1446.jpeg",-29.522092,114.960893,92,0,8,0,0,0,100,0,"Towed","Dongara",0
"output_1447.jpeg",-29.522139,114.960877,40,0,48,0,0,12,88,0,"Towed","Dongara",0
"output_1448.jpeg",-29.522196,114.960862,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1449.jpeg",-29.522251,114.960857,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1450.jpeg",-29.522309,114.960855,96,0,4,0,0,0,100,0,"Towed","Dongara",0
"output_1451.jpeg",-29.522374,114.960872,92,0,4,0,0,0,96,0,"Towed","Dongara",0
"output_1452.jpeg",-29.522427,114.960877,88,0,0,0,0,8,88,0,"Towed","Dongara",0
"output_1453.jpeg",-29.522479,114.960875,40,0,56,0,0,0,96,0,"Towed","Dongara",0
"output_1454.jpeg",-29.522529,114.960875,20,0,72,0,0,8,92,0,"Towed","Dongara",0
"output_1455.jpeg",-29.522579,114.96087,56,0,44,0,0,0,100,0,"Towed","Dongara",0
"output_1456.jpeg",-29.522624,114.960865,12,0,84,0,0,0,96,0,"Towed","Dongara",0
"output_1457.jpeg",-29.522674,114.960847,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1458.jpeg",-29.522712,114.960832,92,0,0,0,0,0,92,0,"Towed","Dongara",0
"output_1459.jpeg",-29.522762,114.960802,96,0,0,0,0,0,96,0,"Towed","Dongara",0
"output_1460.jpeg",-29.522801,114.96076,84,0,0,0,0,0,84,0,"Towed","Dongara",0
"output_1461.jpeg",-29.522842,114.960707,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1462.jpeg",-29.522887,114.96065,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1463.jpeg",-29.522926,114.9606,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1464.jpeg",-29.522974,114.960538,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1465.jpeg",-29.523036,114.960505,92,4,4,0,0,0,96,0,"Towed","Dongara",0
"output_1466.jpeg",-29.523096,114.960478,92,0,0,4,0,4,92,0,"Towed","Dongara",0
"output_1467.jpeg",-29.523152,114.960472,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1468.jpeg",-29.523216,114.960483,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1469.jpeg",-29.523276,114.960505,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1470.jpeg",-29.523344,114.960527,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1471.jpeg",-29.523409,114.960547,92,0,0,0,0,0,92,0,"Towed","Dongara",0
"output_1472.jpeg",-29.523476,114.960567,88,0,12,0,0,0,100,0,"Towed","Dongara",0
"output_1474.jpeg",-29.523599,114.960548,64,0,36,0,0,0,100,0,"Towed","Dongara",0
"output_1475.jpeg",-29.523642,114.96053,66.67,0,33.34,0,0,0,100.01,0,"Towed","Dongara",0
"output_1476.jpeg",-29.523701,114.960502,84,0,12,0,4,0,96,0,"Towed","Dongara",0
"output_1477.jpeg",-29.523746,114.96049,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1478.jpeg",-29.523799,114.960473,88,0,4,0,0,0,92,0,"Towed","Dongara",0
"output_1479.jpeg",-29.523842,114.960463,84,0,0,0,0,0,84,0,"Towed","Dongara",0
"output_1480.jpeg",-29.523896,114.960452,76,0,20,0,0,0,96,0,"Towed","Dongara",0
"output_1481.jpeg",-29.523942,114.96044,68,0,20,0,0,0,88,0,"Towed","Dongara",0
"output_1482.jpeg",-29.523986,114.960417,80,0,16,0,0,4,96,0,"Towed","Dongara",0
"output_1483.jpeg",-29.524032,114.960402,72,0,16,0,0,0,88,0,"Towed","Dongara",0
"output_1484.jpeg",-29.524079,114.960375,56,0,40,0,0,4,96,0,"Towed","Dongara",0
"output_1485.jpeg",-29.524127,114.96036,68,4,28,0,0,0,96,0,"Towed","Dongara",0
"output_1486.jpeg",-29.524181,114.96033,72,24,4,0,0,0,76,0,"Towed","Dongara",0
"output_1487.jpeg",-29.524234,114.96031,96,0,0,0,0,0,96,0,"Towed","Dongara",0
"output_1488.jpeg",-29.524282,114.960295,88,0,4,0,0,0,92,0,"Towed","Dongara",0
"output_1489.jpeg",-29.524339,114.960277,76,0,20,0,0,0,96,0,"Towed","Dongara",0
"output_1490.jpeg",-29.524396,114.960255,76,0,16,0,0,0,92,0,"Towed","Dongara",0
"output_1491.jpeg",-29.524454,114.960228,52,0,40,0,0,0,92,0,"Towed","Dongara",0
"output_1492.jpeg",-29.524504,114.960198,80,0,16,4,0,0,96,0,"Towed","Dongara",0
"output_1493.jpeg",-29.524552,114.960163,40,0,52,0,0,0,92,0,"Towed","Dongara",0
"output_1494.jpeg",-29.524592,114.960125,4,0,96,0,0,0,100,0,"Towed","Dongara",0
"output_1495.jpeg",-29.524641,114.960077,25,0,75,0,0,0,100,0,"Towed","Dongara",0
"output_1496.jpeg",-29.524696,114.960048,36,0,64,0,0,0,100,0,"Towed","Dongara",0
"output_1497.jpeg",-29.524767,114.960025,88,0,12,0,0,0,100,0,"Towed","Dongara",0
"output_1498.jpeg",-29.524846,114.96002,64,0,36,0,0,0,100,0,"Towed","Dongara",0
"output_1499.jpeg",-29.524906,114.960015,60,0,28,0,0,0,88,0,"Towed","Dongara",0
"output_1500.jpeg",-29.524964,114.960012,84,0,8,0,0,0,92,0,"Towed","Dongara",0
"output_1501.jpeg",-29.525012,114.96,44,0,44,0,0,0,88,0,"Towed","Dongara",0
"output_1502.jpeg",-29.525067,114.959975,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1503.jpeg",-29.525109,114.959957,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1504.jpeg",-29.525152,114.959927,4,0,96,0,0,0,100,0,"Towed","Dongara",0
"output_1505.jpeg",-29.525186,114.959902,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1506.jpeg",-29.525229,114.959858,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1507.jpeg",-29.525277,114.959827,20,0,80,0,0,0,100,0,"Towed","Dongara",0
"output_1508.jpeg",-29.525326,114.959782,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1509.jpeg",-29.525377,114.959747,28,0,68,0,0,0,96,0,"Towed","Dongara",0
"output_1510.jpeg",-29.525431,114.959723,20,0,80,0,0,0,100,0,"Towed","Dongara",0
"output_1511.jpeg",-29.525482,114.959695,36,0,56,0,0,0,92,0,"Towed","Dongara",0
"output_1512.jpeg",-29.525539,114.959685,32,12,56,0,0,0,88,0,"Towed","Dongara",0
"output_1513.jpeg",-29.525607,114.959665,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1514.jpeg",-29.525656,114.959673,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1515.jpeg",-29.525714,114.959672,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1516.jpeg",-29.525764,114.959677,0,12,84,0,0,0,84,0,"Towed","Dongara",0
"output_1517.jpeg",-29.525826,114.959685,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1518.jpeg",-29.525877,114.959678,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1519.jpeg",-29.525937,114.959677,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1520.jpeg",-29.525991,114.959657,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1521.jpeg",-29.526051,114.959637,0,0,96,0,0,0,96,0,"Towed","Dongara",0
"output_1522.jpeg",-29.526106,114.959602,4,0,84,0,0,0,88,0,"Towed","Dongara",0
"output_1523.jpeg",-29.526159,114.959575,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1524.jpeg",-29.526202,114.95954,0,0,88,0,0,0,88,0,"Towed","Dongara",0
"output_1525.jpeg",-29.526247,114.959502,0,0,70.84,0,0,0,70.84,0,"Towed","Dongara",0
"output_1526.jpeg",-29.526292,114.959457,0,0,88,0,0,0,88,0,"Towed","Dongara",0
"output_1527.jpeg",-29.526344,114.959413,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1528.jpeg",-29.526397,114.959385,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1529.jpeg",-29.526464,114.959358,0,0,96,0,0,4,96,0,"Towed","Dongara",0
"output_1530.jpeg",-29.526524,114.959358,0,0,72,0,0,28,72,0,"Towed","Dongara",0
"output_1531.jpeg",-29.526586,114.959367,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1532.jpeg",-29.526642,114.959375,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1533.jpeg",-29.526704,114.95939,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1534.jpeg",-29.526759,114.959395,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1535.jpeg",-29.526827,114.95941,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1536.jpeg",-29.526892,114.959417,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1537.jpeg",-29.526959,114.95943,0,16,64,0,0,0,64,0,"Towed","Dongara",0
"output_1538.jpeg",-29.527017,114.959427,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1539.jpeg",-29.527081,114.95941,88,0,12,0,0,0,100,0,"Towed","Dongara",0
"output_1540.jpeg",-29.527129,114.9594,44,0,48,0,0,8,92,0,"Towed","Dongara",0
"output_1541.jpeg",-29.527186,114.959358,8,0,80,0,0,12,88,0,"Towed","Dongara",0
"output_1542.jpeg",-29.527229,114.959328,12,0,80,0,0,8,92,0,"Towed","Dongara",0
"output_1543.jpeg",-29.527277,114.959288,0,12,84,0,0,0,84,0,"Towed","Dongara",0
"output_1544.jpeg",-29.527329,114.959243,0,0,0,0,0,100,0,0,"Towed","Dongara",0
"output_1545.jpeg",-29.527377,114.959217,0,0,88,0,0,0,88,0,"Towed","Dongara",0
"output_1546.jpeg",-29.527441,114.9592,0,0,72,0,0,28,72,0,"Towed","Dongara",0
"output_1547.jpeg",-29.527506,114.959203,72,8,20,0,0,0,92,0,"Towed","Dongara",0
"output_1548.jpeg",-29.527561,114.959212,48,0,40,0,0,0,88,0,"Towed","Dongara",0
"output_1549.jpeg",-29.527621,114.959225,76,0,20,0,0,0,96,0,"Towed","Dongara",0
"output_1550.jpeg",-29.527669,114.959227,60,0,28,0,12,0,88,0,"Towed","Dongara",0
"output_1551.jpeg",-29.527726,114.959225,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1552.jpeg",-29.527769,114.959223,52,0,48,0,0,0,100,0,"Towed","Dongara",0
"output_1553.jpeg",-29.527812,114.959218,68,0,32,0,0,0,100,0,"Towed","Dongara",0
"output_1554.jpeg",-29.527856,114.959202,36,0,56,0,0,0,92,0,"Towed","Dongara",0
"output_1555.jpeg",-29.527902,114.959177,72,4,12,0,0,0,84,0,"Towed","Dongara",0
"output_1556.jpeg",-29.527949,114.959138,72,4,24,0,0,0,96,0,"Towed","Dongara",0
"output_1557.jpeg",-29.527994,114.959098,64,12,16,0,0,0,80,0,"Towed","Dongara",0
"output_1558.jpeg",-29.528041,114.959062,80,0,12,0,8,0,92,0,"Towed","Dongara",0
"output_1559.jpeg",-29.528102,114.959027,56,8,24,0,12,0,80,0,"Towed","Dongara",0
"output_1560.jpeg",-29.528162,114.959013,76,0,24,0,0,0,100,0,"Towed","Dongara",0
"output_1561.jpeg",-29.528222,114.959018,48,0,48,0,0,0,96,0,"Towed","Dongara",0
"output_1562.jpeg",-29.528272,114.959027,92,0,0,0,8,0,92,0,"Towed","Dongara",0
"output_1563.jpeg",-29.528321,114.959043,40,0,56,0,0,0,96,0,"Towed","Dongara",0
"output_1564.jpeg",-29.528366,114.959062,68,0,32,0,0,0,100,0,"Towed","Dongara",0
"output_1565.jpeg",-29.528409,114.959063,24,0,76,0,0,0,100,0,"Towed","Dongara",0
"output_1566.jpeg",-29.528456,114.959078,24,0,76,0,0,0,100,0,"Towed","Dongara",0
"output_1567.jpeg",-29.528501,114.959093,48,0,32,0,20,0,80,0,"Towed","Dongara",0
"output_1568.jpeg",-29.528539,114.959093,48,0,52,0,0,0,100,0,"Towed","Dongara",0
"output_1569.jpeg",-29.528577,114.959097,36,0,64,0,0,0,100,0,"Towed","Dongara",0
"output_1570.jpeg",-29.528611,114.959088,72,0,24,0,0,0,96,0,"Towed","Dongara",0
"output_1571.jpeg",-29.528652,114.959082,32,0,68,0,0,0,100,0,"Towed","Dongara",0
"output_1572.jpeg",-29.528699,114.959067,68,0,16,0,0,0,84,0,"Towed","Dongara",0
"output_1573.jpeg",-29.528746,114.959057,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1574.jpeg",-29.528789,114.959022,0,0,92,0,0,0,92,0,"Towed","Dongara",0
"output_1575.jpeg",-29.528834,114.958993,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1576.jpeg",-29.528897,114.958952,16,0,84,0,0,0,100,0,"Towed","Dongara",0
"output_1577.jpeg",-29.528962,114.958918,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1578.jpeg",-29.529014,114.958907,36,0,56,0,0,4,92,0,"Towed","Dongara",0
"output_1579.jpeg",-29.529066,114.958892,20,12,68,0,0,0,88,0,"Towed","Dongara",0
"output_1580.jpeg",-29.529122,114.958873,0,0,92,0,0,0,92,0,"Towed","Dongara",0
"output_1581.jpeg",-29.529176,114.958867,0,0,100,0,0,0,100,0,"Towed","Dongara",0
"output_1927.jpeg",-29.528276,114.966147,32,0,28,0,0,0,60,0,"Towed","Dongara",0
"output_1928.jpeg",-29.528304,114.966095,0,0,56,0,0,0,56,0,"Towed","Dongara",0
"output_1929.jpeg",-29.528337,114.966058,32,0,4,0,0,0,36,0,"Towed","Dongara",0
"output_1930.jpeg",-29.528386,114.966032,60,0,20,0,0,0,80,0,"Towed","Dongara",0
"output_1931.jpeg",-29.528449,114.966022,24,0,56,0,0,0,80,0,"Towed","Dongara",0
"output_1932.jpeg",-29.528506,114.966025,76,0,20,0,0,0,96,0,"Towed","Dongara",0
"output_1933.jpeg",-29.528564,114.966022,84,0,4,0,0,0,88,0,"Towed","Dongara",0
"output_1934.jpeg",-29.528624,114.96602,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1935.jpeg",-29.528676,114.966015,72,0,12,0,0,0,84,0,"Towed","Dongara",0
"output_1936.jpeg",-29.528734,114.96601,76,0,0,0,24,0,76,0,"Towed","Dongara",0
"output_1937.jpeg",-29.528789,114.96601,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1938.jpeg",-29.528841,114.966002,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1939.jpeg",-29.528889,114.965995,100,0,0,0,0,0,100,0,"Towed","Dongara",0
"output_1940.jpeg",-29.528944,114.965982,80,0,0,0,0,0,80,0,"Towed","Dongara",0
"output_1941.jpeg",-29.529002,114.965965,40,0,0,0,0,0,40,0,"Towed","Dongara",0
"output_1942.jpeg",-29.529057,114.965967,16,0,0,0,0,0,16,0,"Towed","Dongara",0
"output_1943.jpeg",-29.529124,114.965978,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1944.jpeg",-29.529189,114.965993,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1945.jpeg",-29.529247,114.966003,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1946.jpeg",-29.529299,114.966003,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1947.jpeg",-29.529356,114.96602,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1948.jpeg",-29.529426,114.966018,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1949.jpeg",-29.529479,114.965987,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1950.jpeg",-29.529539,114.965955,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1951.jpeg",-29.529596,114.965907,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1952.jpeg",-29.529649,114.96589,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1953.jpeg",-29.529704,114.965877,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1954.jpeg",-29.529757,114.965895,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1955.jpeg",-29.529812,114.965918,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1956.jpeg",-29.529872,114.96594,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1957.jpeg",-29.529926,114.965972,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1958.jpeg",-29.529981,114.965977,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1959.jpeg",-29.530031,114.96599,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1960.jpeg",-29.530084,114.965998,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1961.jpeg",-29.530131,114.965993,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1962.jpeg",-29.530194,114.965997,0,0,0,0,0,4,0,0,"Towed","Dongara",3.718103537
"output_1963.jpeg",-29.530246,114.965992,0,0,0,0,4,0,0,0,"Towed","Dongara",0
"output_1964.jpeg",-29.530307,114.96598,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1965.jpeg",-29.530359,114.965985,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1966.jpeg",-29.530414,114.965987,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1967.jpeg",-29.530466,114.965987,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1968.jpeg",-29.530516,114.965987,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1969.jpeg",-29.530566,114.965982,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1970.jpeg",-29.530614,114.965975,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1971.jpeg",-29.530666,114.965957,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1972.jpeg",-29.530717,114.96594,4,0,0,0,0,0,4,0,"Towed","Dongara",0
"output_1973.jpeg",-29.530766,114.965925,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1974.jpeg",-29.530821,114.9659,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1975.jpeg",-29.530861,114.965883,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1976.jpeg",-29.530931,114.965867,24,0,0,0,0,0,24,0,"Towed","Dongara",0
"output_1977.jpeg",-29.530981,114.965862,44,0,4,0,0,0,48,0,"Towed","Dongara",0
"output_1978.jpeg",-29.531032,114.965855,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1979.jpeg",-29.531081,114.965853,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1980.jpeg",-29.531131,114.96585,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1981.jpeg",-29.531184,114.96585,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1982.jpeg",-29.531239,114.965852,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1983.jpeg",-29.531291,114.965843,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1984.jpeg",-29.531331,114.965833,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1985.jpeg",-29.531379,114.965825,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1986.jpeg",-29.531424,114.965812,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1987.jpeg",-29.531474,114.965803,0,0,0,0,0,0,0,0,"Towed","Dongara",0
"output_1988.jpeg",-29.531539,114.965778,0,0,0,0,0,0,0,0,"Towed","Dongara",0
